store_code,Site ID,Store Latitude,Store Longitude,polygon_edge,Point Latitude,Point Longitude,Store Status
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_78,12.926833053061582,77.67881155014038,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_79,12.924197892752504,77.67939090728761,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_80,12.921829361836913,77.67899394035341,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_81,12.921667276118518,77.68039941787721,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_82,12.921667276118518,77.68040478229523,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_83,12.921662047545214,77.68040478229523,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_84,12.921651590398248,77.68041014671327,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_85,12.921641133250864,77.68041014671327,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_86,12.921630676103046,77.68041551113129,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_87,12.921625447528951,77.68046379089357,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_88,12.920056870363053,77.6802706718445,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_89,12.919931383764206,77.68108606338502,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_90,12.920015041503778,77.68233060836792,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_91,12.919554923589356,77.68260955810548,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_92,12.917588955680403,77.6821804046631,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_93,12.917191577308406,77.68254518508913,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_94,12.9173588945947,77.68400430679323,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_95,12.919157548344813,77.68421888351442,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_96,12.917965418818154,77.68718004226685,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_97,12.916987659214211,77.68912732601166,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_98,12.916982430542932,77.6891326904297,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_99,12.916982430542932,77.68913805484772,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_100,12.916977201871552,77.68913805484772,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_101,12.91696674452846,77.68914341926576,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_102,12.916956287184938,77.68914341926576,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_103,12.916945829840982,77.68914878368379,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_104,12.916940601168838,77.68914878368379,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_105,12.91627133023068,77.68939018249513,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_106,12.915518398282273,77.68915414810182,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_107,12.915518398282273,77.6923567056656,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_108,12.915513169580258,77.6923567056656,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_109,12.915502712175885,77.69236207008363,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_110,12.915492254771078,77.69236743450166,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_111,12.915021671101877,77.69245326519014,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_112,12.914242591745765,77.692608833313,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_113,12.914038671244741,77.69304335117342,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_114,12.914012527578729,77.69310235977174,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_115,12.913949782769139,77.69683599472047,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_116,12.913949782769139,77.6968413591385,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_117,12.913944554034288,77.6968413591385,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_118,12.913939325299335,77.69684672355653,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_119,12.913928867829098,77.69684672355653,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_120,12.913913181622942,77.69685208797456,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_121,12.913808606889964,77.69685208797456,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_122,12.913798149414257,77.69684672355653,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_123,12.910530166821284,77.69595086574556,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_124,12.910394217819656,77.69591331481934,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_125,12.909107927452599,77.69575774669647,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_126,12.908595500991256,77.69570410251619,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_127,12.908470008636534,77.69623517990114,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_128,12.90748698301179,77.70064473152162,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_129,12.907466067530965,77.70084321498872,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_130,12.90685951782613,77.70243108272554,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_131,12.907073901941661,77.70253300666809,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_132,12.907079130820222,77.70253300666809,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_133,12.907079130820222,77.70253837108613,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_134,12.906148388712097,77.704855799675,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_135,12.906043810730615,77.70513474941255,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_136,12.905777136679902,77.70603060722351,Live
bengaluruapr_2,Ben_186,12.921442345995256,77.6927599699601,edge_137,12.905777136679902,77.70603597164155,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,centroid,12.830522324242423,77.64216648181821,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_0,12.8507382,77.6374806,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_1,12.8458847,77.6310433,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_2,12.8445876,77.6296271,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_3,12.8424537,77.6286401,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_4,12.8391063,77.6275243,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_5,12.8356752,77.6272667,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_6,12.8316583,77.6270093,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_7,12.829064,77.6275242,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_8,12.8260512,77.6289834,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_9,12.8239589,77.6303567,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_10,12.8203602,77.6308716,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_11,12.8165941,77.6325024,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_12,12.8139996,77.635249,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_13,12.8107663,77.6373428,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_14,12.8109643,77.6420116,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_15,12.8110703,77.6462353,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_16,12.8138323,77.6535309,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_17,12.8148254,77.6576204,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_18,12.8170738,77.6598217,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_19,12.8210298,77.6572216,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_20,12.8228291,77.6558054,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_21,12.8258001,77.6554192,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_22,12.8281434,77.6543034,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_23,12.8296497,77.6531876,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_24,12.8324952,77.6529301,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_25,12.83442,77.6512993,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_26,12.8365121,77.650441,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_27,12.8394411,77.6491106,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_28,12.8422027,77.6476944,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_29,12.8442947,77.6470078,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_30,12.8493156,77.6463211,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_31,12.8517006,77.6426304,Live
bengaluruhulimangala,Ben_217,12.830522324242423,77.64216648181821,edge_32,12.8507382,77.6374806,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,centroid,12.93799540042863,77.72768655705434,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_0,12.92600240463792,77.73262782340768,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_1,12.932751605360211,77.73312091827394,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_2,12.932752789458641,77.73314643152703,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_3,12.932757988279398,77.7331468078554,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_4,12.932773942410337,77.73314837174581,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_5,12.932788033461295,77.7331506016826,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_6,12.932799654436671,77.73315340160762,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_7,12.932808304742355,77.73315665090965,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_8,12.932813611749733,77.7331602096196,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_9,12.93281534684761,77.73316392444012,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_10,12.932794941876969,77.73402254815802,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_11,12.933555941323288,77.7342280237354,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_12,12.935029423710288,77.73386027822514,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_13,12.93504092961932,77.73385790443979,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_14,12.935054336223619,77.73385603425197,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_15,12.93506916238356,77.73385473477931,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_16,12.935078958251493,77.73385430954501,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_17,12.935093891173924,77.73385047912599,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_18,12.93509734349458,77.73385402133495,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_19,12.935100913183637,77.73385401236668,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_20,12.93511669834537,77.7338546153529,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_21,12.935131664999236,77.73385583997592,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_22,12.935145276018881,77.73385764228631,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_23,12.935157042928655,77.73385995760239,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_24,12.93516654343403,77.73386270283164,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_25,12.935173436577031,77.73386577945263,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_26,12.935177474972734,77.7338690770507,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_27,12.935401348010448,77.73416440779572,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_28,12.935905252361655,77.73369908407811,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_29,12.936265025833965,77.73335695266725,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_30,12.9365524202236,77.73416398919404,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_31,12.93666313968555,77.73447137921167,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_32,12.936662608654801,77.7344751841585,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_33,12.934114610637817,77.7384395968957,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_34,12.936801814363427,77.73965787828315,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_35,12.936807020472346,77.73966092778107,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_36,12.936809562678139,77.73966412625204,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_37,12.936809358297788,77.73966736967127,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_38,12.936806413976303,77.73967055255198,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_39,12.936307681319027,77.74003302317391,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_40,12.936182437296265,77.74148953355981,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_41,12.93624515919493,77.74440604716011,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_42,12.938793380011328,77.74748827136929,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_43,12.939974071822284,77.74731520569432,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_44,12.941430500592071,77.7470898628235,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_45,12.9446301134728,77.74693965911867,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_46,12.94529930835972,77.74479389190674,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_47,12.944755587650944,77.74243354797365,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_48,12.943877267077635,77.74028778076173,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_49,12.94228791722166,77.73771286010744,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_50,12.940363953840391,77.73771286010744,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_51,12.941995141143078,77.73586750030519,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_52,12.941618714251154,77.73522377014162,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_53,12.940991334835054,77.73496627807619,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_54,12.940740382626602,77.73427963256837,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_55,12.941367762674146,77.73269176483156,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_56,12.941576889005853,77.73157596588136,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_57,12.942204266948583,77.72973060607912,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_58,12.94293620588648,77.72344350814821,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_59,12.94337329820802,77.72242988471207,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_60,12.943981829212932,77.7223062515259,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_61,12.94456737636005,77.7223062515259,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_62,12.945027448153578,77.72333621978761,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_63,12.947675033592276,77.72370667101762,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_64,12.947724130443426,77.72365629360633,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_65,12.94771356557042,77.72327678371371,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_66,12.947525921669323,77.7221511700798,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_67,12.947516090242024,77.72215023413455,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_68,12.947502928803944,77.7221482729283,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_69,12.947491749389249,77.72214581773298,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_70,12.947482955607676,77.72214295718878,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_71,12.947476864939665,77.72213979456991,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_72,12.947473697274521,77.72213644405645,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_73,12.947348226225666,77.72187895195273,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_74,12.947347939046029,77.72187598101816,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_75,12.947349955989015,77.72187304057405,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_76,12.947354222000895,77.7218702108794,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_77,12.947389600199095,77.72185206038331,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_78,12.947389600314219,77.72183508747632,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_79,12.947299949450011,77.72164593898862,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_80,12.943584492865504,77.71398067474367,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_81,12.942831643312623,77.71093368530273,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_82,12.94195331596093,77.70681381225587,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_83,12.936356410608632,77.70741379815347,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_84,12.93635615625239,77.70741389931777,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_85,12.936349615656544,77.70741559436748,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_86,12.936600464739389,77.7100696521514,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_87,12.936599306287148,77.71007189615662,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_88,12.936599634726921,77.71007537841798,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_89,12.934884759406064,77.71157741546632,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_90,12.932453278739237,77.7114505625868,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_91,12.932448361362512,77.7114505625868,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_92,12.932431882332661,77.71145021731085,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_93,12.932418956859664,77.71144938322682,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_94,12.93241894708681,77.71144938591756,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_95,12.93241658660682,77.71145180784532,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_96,12.931115088042539,77.71333421032574,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_97,12.930414491133662,77.71434272112795,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_98,12.930413118141825,77.71434387613176,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_99,12.930367470433232,77.71440982818604,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_100,12.930252823771434,77.7143469103495,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_101,12.930252042893962,77.71434658348369,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_102,12.930147034558013,77.71428885346121,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_103,12.928568897433257,77.71342277526857,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_104,12.92603856856557,77.73231330244859,Live
bengalurugunjur,Site_016_B,12.93799540042863,77.72768655705434,edge_105,12.92600240463792,77.73262782340768,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,centroid,13.066996888461537,77.57781424615385,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_0,13.0738175,77.5668241,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_1,13.0705569,77.5658799,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_2,13.0669617,77.5645066,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_3,13.0638682,77.5661374,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_4,13.0620288,77.5675107,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_5,13.0596877,77.5717164,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_6,13.0616944,77.573948,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_7,13.0600222,77.5765229,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_8,13.0575138,77.5771237,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_9,13.0554235,77.5829602,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_10,13.0588516,77.5817586,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_11,13.0575974,77.5857068,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_12,13.057369,77.58789,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_13,13.0558416,77.5938607,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_14,13.0588516,77.5929166,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_15,13.067084,77.592894,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_16,13.072131,77.592487,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_17,13.0738175,77.58914,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_18,13.0759913,77.5844194,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_19,13.0779142,77.5821019,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_20,13.0779142,77.5769521,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_21,13.0760749,77.573948,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_22,13.0774126,77.5712873,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_23,13.074357,77.570193,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_24,13.075319,77.567661,Live
bengalurusahakar_nagar,Ben_247,13.066996888461537,77.57781424615385,edge_25,13.0738175,77.5668241,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,centroid,12.791501679180865,77.76956301927567,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_0,12.766728166813587,77.77054309844972,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_1,12.7667700211945,77.77273178100587,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_2,12.769281271371797,77.7786111831665,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_3,12.76978351841408,77.77873992919923,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_4,12.771039131654309,77.779598236084,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_5,12.771876203682883,77.78097152709962,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_6,12.77338292634848,77.78285980224611,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_7,12.773717752387675,77.78285980224611,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_8,12.774471109353934,77.78337478637697,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_9,12.777065988379878,77.78612136840822,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_10,12.780330475751734,77.7880096435547,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_11,12.782464925453443,77.78968334198,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_12,12.784724911357344,77.78393268585206,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_13,12.788156703123306,77.7845335006714,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_14,12.791337346516013,77.7882242202759,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_15,12.815776741759619,77.78629302978516,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_16,12.816529973144082,77.78157234191896,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_17,12.81368442053951,77.78007030487062,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_18,12.813098567483525,77.77938365936281,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_19,12.811424694102206,77.77929782867433,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_20,12.811006224019252,77.77955532073976,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_21,12.8112991531503,77.77822494506837,Live
bengaluruattibele,Ben_234,12.791501679180865,77.76956301927567,edge_22,12.81016928176834,77.77672290802003,Live
